id_employee,age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_actuelle,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,augmentation_salaire_precedente,score_evolution_carriere,indice_evolution_salaire,frequence_deplacement,salaire_cat,salaire_cat_eq,position_salaire_poste,position_salaire_poste_anc,score_carriere_cat,indice_evol_cat,statut_marital,domaine_etude,poste_departement,genre,heure_supplementaires,nouveau_responsable,attrition_num
137,20,2926,1,1,1,0,4,3,2,1,4,2,3,0,5,6,3,1,0,18,35.91780178554681,9.0000005,Frequent,Bas,Très bas,Haut,Haut,Haut,Moyen,Célibataire,Infra & Cloud,Consultant_Consulting,F,Oui,Oui,1
138,34,4809,1,16,16,13,1,3,3,2,3,3,3,0,3,6,4,2,10,14,2.327418461997052,4.6666669999999995,Occasionnel,Bas,Très bas,Moyen,Moyen,Très bas,Bas,Célibataire,Autre,Assistant de Direction_Consulting,F,Non,Non,0
139,37,5163,5,17,1,0,3,3,2,2,4,4,4,1,2,2,2,0,0,14,59.8462715384991,14.000001,Aucun,Haut,Très bas,Très bas,Très bas,Haut,Haut,Divorcé(e),Infra & Cloud,Manager_Consulting,M,Non,Oui,0
140,59,18844,9,30,3,2,3,4,2,5,4,4,3,1,3,2,4,2,2,21,17.22700590531074,7.000000333333333,Aucun,Moyen,Haut,Haut,Très bas,Moyen,Bas,Marié(e),Ressources Humaines,Senior Manager_Ressources Humaines,F,Non,Non,0
141,50,18172,3,28,8,3,1,3,3,5,2,1,2,0,1,1,3,0,7,19,20.705129183804026,19.000001,Frequent,Moyen,Haut,Haut,Moyen,Moyen,Haut,Marié(e),Infra & Cloud,Directeur Technique_Consulting,F,Oui,Non,0
142,25,5744,1,6,6,4,3,3,2,2,3,4,3,0,1,5,3,0,3,11,13.6024208213138,11.000001,Occasionnel,Haut,Très bas,Bas,Bas,Moyen,Moyen,Célibataire,Marketing,Cadre Commercial_Commercial,M,Oui,Non,1
143,25,2889,1,2,2,2,4,3,2,1,4,3,3,2,2,7,1,2,1,11,9.739904173464781,3.666667,Occasionnel,Très bas,Très bas,Haut,Haut,Bas,Très bas,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,M,Non,Non,0
144,22,2871,1,1,0,0,2,3,3,1,4,3,3,0,5,15,3,0,0,15,119.44146691528564,15.000001,Occasionnel,Très bas,Très bas,Bas,Haut,Haut,Haut,Célibataire,Transformation Digitale,Consultant_Consulting,F,Non,Oui,0
145,51,7484,3,23,13,12,1,4,2,3,1,3,2,0,1,1,4,12,8,20,0.980291949767752,1.5384616153846156,Frequent,Haut,Bas,Haut,Moyen,Très bas,Très bas,Célibataire,Transformation Digitale,Manager_Consulting,F,Non,Non,0
147,34,6074,1,9,9,7,1,4,1,2,3,4,3,0,3,7,3,0,6,24,20.908650314894725,24.000001,Frequent,Haut,Bas,Moyen,Moyen,Moyen,Haut,Célibataire,Infra & Cloud,Consultant_Consulting,M,Oui,Non,1
148,54,17328,2,23,5,3,4,3,4,4,4,3,3,0,3,26,3,4,4,12,3.9040549963939877,2.4000002,Aucun,Moyen,Haut,Bas,Très bas,Bas,Très bas,Célibataire,Ressources Humaines,Senior Manager_Ressources Humaines,F,Oui,Non,0
150,24,2774,0,6,5,3,2,3,3,1,3,3,3,1,2,18,1,1,2,12,7.9284066868810354,6.0000005,Occasionnel,Très bas,Très bas,Bas,Haut,Bas,Bas,Marié(e),Infra & Cloud,Consultant_Consulting,M,Non,Non,0
151,34,4505,6,12,1,0,3,3,2,2,2,3,3,1,3,6,4,0,0,15,63.09874261402398,15.000001,Occasionnel,Bas,Très bas,Moyen,Moyen,Haut,Haut,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,F,Non,Oui,0
152,37,7428,2,12,5,3,3,3,3,3,4,1,3,0,3,3,3,1,3,12,8.913147281914016,6.0000005,Occasionnel,Haut,Bas,Haut,Moyen,Bas,Bas,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,M,Non,Non,0
153,34,11631,2,14,11,10,3,3,2,3,1,4,3,0,6,5,3,5,8,12,1.5602526633165945,2.0000001666666667,Occasionnel,Moyen,Moyen,Très bas,Très bas,Très bas,Très bas,Célibataire,Transformation Digitale,Senior Manager_Consulting,F,Non,Non,0
154,36,9738,0,10,9,7,2,3,3,3,4,3,3,1,6,11,2,2,8,14,4.2858173763783505,4.6666669999999995,Frequent,Moyen,Bas,Moyen,Moyen,Bas,Bas,Marié(e),Entrepreunariat,Cadre Commercial_Commercial,F,Non,Non,0
155,36,2835,5,7,1,0,1,4,3,1,4,1,3,1,2,3,2,0,0,22,87.45165273924715,22.000001,Occasionnel,Très bas,Très bas,Bas,Haut,Haut,Haut,Divorcé(e),Infra & Cloud,Consultant_Consulting,F,Non,Oui,0
158,43,16959,1,25,25,12,3,3,3,4,4,4,4,2,3,26,2,4,12,12,0.8989489588520281,2.4000002,Frequent,Moyen,Haut,Bas,Moyen,Très bas,Très bas,Marié(e),Infra & Cloud,Senior Manager_Commercial,M,Oui,Non,0
159,30,2613,1,10,10,7,1,4,1,1,3,3,2,3,2,23,3,0,9,25,17.88326638393101,25.000001,Frequent,Très bas,Très bas,Bas,Bas,Moyen,Haut,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
160,33,6146,0,8,7,7,3,3,3,2,2,1,4,1,2,22,2,0,7,13,14.17604517543882,13.000001,Aucun,Haut,Bas,Bas,Bas,Moyen,Moyen,Marié(e),Marketing,Cadre Commercial_Commercial,M,Non,Non,0
161,56,4963,9,7,5,4,2,3,3,1,2,1,3,3,2,14,4,4,3,18,5.105980571460269,3.6000002,Occasionnel,Haut,Très bas,Moyen,Moyen,Bas,Très bas,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,F,Oui,Non,1
162,51,19537,7,23,20,18,1,3,3,5,3,3,3,0,5,6,3,15,15,13,0.38226644416929784,0.8125000625,Occasionnel,Moyen,Haut,Moyen,Haut,Très bas,Très bas,Célibataire,Infra & Cloud,Directeur Technique_Consulting,M,Non,Non,0
163,31,6172,4,12,7,7,2,3,1,2,3,2,2,0,3,6,4,7,7,18,2.4547333239223494,2.250000125,Occasionnel,Haut,Bas,Bas,Bas,Très bas,Très bas,Marié(e),Infra & Cloud,Cadre Commercial_Commercial,M,Oui,Non,1
164,26,2368,1,5,5,4,3,3,2,1,2,3,2,0,3,6,3,4,3,19,4.921141621641338,3.8000002000000004,Occasionnel,Très bas,Très bas,Très bas,Bas,Bas,Très bas,Marié(e),Autre,Assistant de Direction_Consulting,F,Non,Non,0
165,58,10312,1,40,40,10,4,3,3,3,4,4,2,1,3,23,4,15,6,12,0.16904563325145328,0.7500000625,Occasionnel,Moyen,Bas,Moyen,Haut,Très bas,Très bas,Marié(e),Transformation Digitale,Manager_Consulting,F,Non,Non,1
167,19,1675,1,0,0,0,4,3,3,1,3,4,2,0,2,22,1,0,0,19,141.05914776396384,19.000001,Occasionnel,Très bas,Très bas,Très bas,Bas,Haut,Haut,Célibataire,Marketing,Représentant Commercial_Commercial,M,Oui,Oui,1
169,22,2523,0,3,2,1,3,3,3,1,4,3,3,1,2,2,1,2,1,14,12.185601218317295,4.6666669999999995,Occasionnel,Très bas,Très bas,Bas,Moyen,Moyen,Bas,Marié(e),Entrepreunariat,Consultant_Consulting,M,Non,Non,0
170,49,6567,1,16,15,11,3,3,3,2,1,3,2,0,2,20,4,5,11,14,1.2818699365189201,2.3333334999999997,Occasionnel,Haut,Bas,Haut,Très bas,Très bas,Très bas,Marié(e),Transformation Digitale,Tech Lead_Consulting,F,Non,Non,0
171,43,4739,4,18,3,2,2,3,4,1,3,4,3,0,2,28,3,1,2,12,12.695689680007733,6.0000005,Frequent,Bas,Très bas,Moyen,Moyen,Moyen,Bas,Célibataire,Transformation Digitale,Assistant de Direction_Consulting,F,Non,Non,0
174,50,9208,4,16,2,2,3,3,3,3,4,4,3,0,3,12,3,2,1,11,11.156367903430175,3.666667,Frequent,Moyen,Bas,Moyen,Moyen,Bas,Très bas,Célibataire,Marketing,Cadre Commercial_Commercial,F,Non,Non,0
175,31,4559,3,4,2,2,2,3,1,2,3,3,3,1,2,20,3,2,2,11,10.297318372518962,3.666667,Occasionnel,Bas,Très bas,Très bas,Très bas,Bas,Très bas,Marié(e),Infra & Cloud,Cadre Commercial_Commercial,F,Oui,Non,1
176,41,8189,3,12,9,7,3,3,3,3,3,3,3,1,2,9,1,0,7,13,11.713870830968167,13.000001,Occasionnel,Haut,Bas,Haut,Haut,Moyen,Moyen,Divorcé(e),Infra & Cloud,Cadre Commercial_Commercial,M,Oui,Non,0
177,26,2942,1,8,8,7,3,4,3,1,3,4,3,1,3,25,1,5,7,23,3.4019492073436037,3.8333335,Occasionnel,Bas,Très bas,Bas,Bas,Très bas,Très bas,Marié(e),Infra & Cloud,Ressources Humaines_Ressources Humaines,F,Non,Non,0
178,36,4941,6,7,3,2,2,4,3,2,2,4,3,2,0,6,2,0,1,20,42.52762905912412,20.000001,Occasionnel,Haut,Très bas,Très bas,Haut,Haut,Haut,Divorcé(e),Transformation Digitale,Tech Lead_Consulting,M,Non,Non,0
179,51,10650,2,18,4,2,1,3,1,3,4,4,3,0,2,8,4,0,3,15,27.820229045011313,15.000001,Frequent,Moyen,Moyen,Moyen,Moyen,Haut,Haut,Célibataire,Infra & Cloud,Tech Lead_Consulting,M,Non,Non,1
182,39,5902,4,17,15,11,4,3,2,2,3,3,4,1,1,4,4,5,9,14,1.2663024201727666,2.3333334999999997,Occasionnel,Haut,Bas,Bas,Très bas,Très bas,Très bas,Marié(e),Infra & Cloud,Cadre Commercial_Commercial,F,Non,Non,0
183,25,8639,2,6,2,2,1,3,2,2,3,4,3,0,3,28,3,2,2,18,18.12831673072485,6.000000333333333,Occasionnel,Moyen,Bas,Moyen,Moyen,Moyen,Bas,Marié(e),Infra & Cloud,Cadre Commercial_Commercial,M,Non,Non,0
184,30,6347,0,12,11,9,3,3,3,2,4,4,1,0,2,9,3,4,7,19,2.7727002551195796,3.8000002000000004,Occasionnel,Haut,Bas,Moyen,Haut,Très bas,Très bas,Marié(e),Ressources Humaines,Ressources Humaines_Ressources Humaines,M,Oui,Non,0
190,32,4200,7,10,5,4,1,4,3,1,1,1,4,0,2,9,3,0,4,22,30.59128691813405,22.000001,Occasionnel,Bas,Très bas,Moyen,Haut,Haut,Haut,Célibataire,Transformation Digitale,Consultant_Consulting,F,Non,Non,1
192,45,3452,5,9,6,5,3,3,3,1,4,2,2,0,2,29,3,0,3,13,15.130141601866942,13.000001,Occasionnel,Bas,Très bas,Haut,Haut,Moyen,Moyen,Célibataire,Transformation Digitale,Assistant de Direction_Consulting,M,Non,Non,0
193,38,4317,3,19,3,2,4,4,3,2,3,2,3,0,2,3,5,2,2,20,13.95091338267022,6.666667,Occasionnel,Bas,Très bas,Moyen,Moyen,Moyen,Bas,Célibataire,Entrepreunariat,Assistant de Direction_Consulting,F,Oui,Non,0
194,30,2632,1,5,5,4,1,3,3,1,3,3,2,0,4,18,3,0,4,14,18.377052684804582,14.000001,Occasionnel,Très bas,Très bas,Bas,Bas,Moyen,Haut,Célibataire,Infra & Cloud,Assistant de Direction_Consulting,F,Non,Non,0
195,32,4668,0,9,8,7,4,3,1,2,4,4,4,3,2,9,2,0,7,17,15.95865686257846,17.000001,Frequent,Bas,Très bas,Très bas,Très bas,Moyen,Haut,Divorcé(e),Transformation Digitale,Cadre Commercial_Commercial,M,Non,Non,0
197,30,3204,5,8,3,2,4,3,3,1,1,4,3,1,3,5,3,2,2,14,9.417879270286178,4.6666669999999995,Occasionnel,Bas,Très bas,Haut,Haut,Bas,Bas,Divorcé(e),Entrepreunariat,Assistant de Direction_Consulting,F,Non,Non,0
198,30,2720,0,6,5,3,2,3,2,1,4,4,3,0,3,2,1,1,2,13,8.567818292744745,6.5000005,Occasionnel,Très bas,Très bas,Bas,Bas,Bas,Bas,Célibataire,Transformation Digitale,Consultant_Consulting,M,Non,Non,0
199,41,17181,4,21,7,6,4,3,2,4,1,2,2,1,2,10,3,7,7,13,1.980797478018619,1.625000125,Frequent,Moyen,Haut,Bas,Bas,Très bas,Très bas,Divorcé(e),Infra & Cloud,Senior Manager_Consulting,M,Non,Non,0
200,41,2238,2,7,5,0,3,4,3,1,1,4,3,1,2,9,4,1,4,21,13.499123721863205,10.5000005,Occasionnel,Très bas,Très bas,Très bas,Bas,Moyen,Moyen,Marié(e),Infra & Cloud,Consultant_Consulting,M,Non,Non,0
201,19,1483,1,1,1,0,2,3,3,1,2,4,3,0,3,3,1,0,0,14,51.117478617339486,14.000001,Occasionnel,Très bas,Très bas,Très bas,Très bas,Haut,Haut,Célibataire,Transformation Digitale,Consultant_Consulting,F,Non,Oui,0
202,40,5605,1,20,20,7,2,3,3,2,2,1,3,1,2,26,3,2,13,11,1.507103629850235,3.666667,Frequent,Haut,Très bas,Moyen,Moyen,Très bas,Très bas,Divorcé(e),Transformation Digitale,Assistant de Direction_Consulting,F,Non,Non,0
204,35,7295,1,10,10,8,3,3,3,3,2,1,3,2,3,1,5,0,6,13,10.512369891625974,13.000001,Occasionnel,Haut,Bas,Haut,Bas,Bas,Moyen,Marié(e),Marketing,Cadre Commercial_Commercial,M,Non,Non,0
205,53,2306,2,13,7,7,2,4,3,2,3,4,1,1,3,6,2,4,5,20,3.8718518226794587,4.000000200000001,Occasionnel,Très bas,Très bas,Bas,Très bas,Bas,Très bas,Marié(e),Marketing,Représentant Commercial_Commercial,M,Oui,Non,0
206,45,2348,8,20,17,9,2,3,3,2,2,3,1,1,2,9,3,0,15,18,7.761745415866967,18.000001,Occasionnel,Très bas,Très bas,Très bas,Très bas,Bas,Haut,Divorcé(e),Infra & Cloud,Consultant_Consulting,M,Non,Non,0
207,32,8998,1,9,9,8,2,3,3,3,4,4,3,0,2,8,3,3,7,14,3.1867042862836,3.50000025,Frequent,Moyen,Bas,Moyen,Haut,Très bas,Très bas,Célibataire,Marketing,Cadre Commercial_Commercial,F,Non,Non,0
208,29,4319,1,10,10,7,4,3,3,2,3,1,3,1,1,1,1,0,9,13,9.893013384282428,13.000001,Aucun,Bas,Très bas,Très bas,Très bas,Bas,Moyen,Marié(e),Entrepreunariat,Tech Lead_Consulting,M,Non,Non,0
211,51,6132,2,10,1,0,2,3,2,2,3,3,3,0,2,7,4,0,0,17,74.13223845854051,17.000001,Occasionnel,Haut,Bas,Bas,Haut,Haut,Haut,Marié(e),Transformation Digitale,Tech Lead_Consulting,M,Non,Oui,0
214,58,3346,4,9,1,0,2,4,2,1,2,2,2,1,3,9,3,0,0,20,81.15820107002313,20.000001,Occasionnel,Bas,Très bas,Haut,Moyen,Haut,Haut,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,F,Oui,Oui,0
215,40,10855,7,15,12,11,3,3,2,3,4,1,2,1,2,4,4,2,11,11,2.6209542181829475,3.666667,Occasionnel,Moyen,Moyen,Moyen,Haut,Très bas,Très bas,Marié(e),Marketing,Cadre Commercial_Commercial,M,Non,Non,0
216,34,2231,6,6,4,3,3,3,3,1,3,4,3,1,3,2,4,1,2,18,13.879176753367496,9.0000005,Frequent,Très bas,Très bas,Très bas,Très bas,Moyen,Moyen,Marié(e),Marketing,Représentant Commercial_Commercial,F,Non,Non,0
217,22,2323,1,2,2,2,3,4,3,1,4,1,3,2,6,19,1,2,2,24,20.66945450915204,8.000000333333334,Occasionnel,Très bas,Très bas,Très bas,Très bas,Moyen,Moyen,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,M,Non,Non,0
218,27,2024,6,6,2,2,4,3,3,1,2,4,1,1,1,9,3,2,2,18,15.226650805006276,6.000000333333333,Aucun,Très bas,Très bas,Très bas,Très bas,Moyen,Bas,Divorcé(e),Transformation Digitale,Assistant de Direction_Consulting,M,Non,Non,0
221,28,2713,1,5,5,2,3,3,3,1,4,3,1,1,2,21,3,0,2,11,14.494662525086966,11.000001,Occasionnel,Très bas,Très bas,Bas,Bas,Moyen,Moyen,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,M,Non,Non,0
223,57,9439,3,12,5,3,3,3,4,3,4,2,1,1,2,24,2,1,4,16,12.203615774912,8.0000005,Occasionnel,Moyen,Bas,Haut,Moyen,Moyen,Moyen,Divorcé(e),Infra & Cloud,Manager_Consulting,M,Oui,Non,0
224,27,2566,1,1,1,1,3,3,2,1,3,4,2,1,2,3,3,0,1,15,58.87870278178014,15.000001,Aucun,Très bas,Très bas,Bas,Haut,Haut,Haut,Divorcé(e),Transformation Digitale,Assistant de Direction_Consulting,M,Oui,Non,0
226,50,19926,3,21,5,4,3,3,3,5,2,2,3,0,5,11,3,4,4,15,4.949915767510654,3.0000001999999997,Occasionnel,Moyen,Haut,Moyen,Moyen,Bas,Très bas,Célibataire,Infra & Cloud,Senior Manager_Consulting,F,Non,Non,0
227,41,2451,4,13,9,8,1,3,3,1,3,1,3,1,2,14,3,1,8,12,4.6827959684666265,6.0000005,Occasionnel,Très bas,Très bas,Bas,Très bas,Bas,Bas,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
228,30,9419,2,12,10,9,2,3,3,3,4,3,3,1,2,5,3,7,4,12,1.2478078813799462,1.500000125,Occasionnel,Moyen,Bas,Moyen,Moyen,Très bas,Très bas,Marié(e),Infra & Cloud,Cadre Commercial_Commercial,F,Non,Non,0
230,38,8686,4,12,8,3,1,4,2,2,4,3,4,0,2,1,4,0,7,22,22.170092624811243,22.000001,Occasionnel,Moyen,Bas,Moyen,Moyen,Haut,Haut,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,F,Non,Non,0
231,32,3038,3,8,5,4,3,4,3,1,3,1,3,0,2,6,5,1,4,20,13.365473656468305,10.0000005,Occasionnel,Bas,Très bas,Haut,Haut,Moyen,Moyen,Célibataire,Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
233,27,3058,0,6,5,2,3,3,3,1,2,4,2,1,3,17,3,1,1,16,10.70112512768815,8.0000005,Occasionnel,Bas,Très bas,Haut,Haut,Bas,Moyen,Marié(e),Entrepreunariat,Assistant de Direction_Consulting,M,Oui,Non,0
235,19,2325,0,1,0,0,3,4,1,1,1,1,4,0,5,1,1,0,0,21,162.79001974655614,21.000001,Frequent,Très bas,Très bas,Bas,Haut,Haut,Haut,Célibataire,Entrepreunariat,Représentant Commercial_Commercial,F,Non,Oui,1
238,36,2088,4,13,8,7,4,3,3,1,2,3,2,0,3,3,2,7,2,12,1.2740735664322158,1.500000125,Frequent,Très bas,Très bas,Très bas,Très bas,Très bas,Très bas,Célibataire,Transformation Digitale,Consultant_Consulting,M,Non,Non,0
239,30,3072,1,12,12,9,3,3,3,2,1,3,3,2,4,9,3,6,10,11,0.9707089364158781,1.5714287142857142,Aucun,Bas,Très bas,Haut,Bas,Très bas,Très bas,Divorcé(e),Transformation Digitale,Consultant_Consulting,M,Non,Non,0
240,45,5006,4,9,5,4,3,3,3,2,1,1,4,1,3,4,2,0,3,11,15.6174204757036,11.000001,Occasionnel,Haut,Très bas,Très bas,Bas,Moyen,Moyen,Divorcé(e),Infra & Cloud,Cadre Commercial_Commercial,F,Oui,Non,0
241,56,4257,4,19,2,2,3,3,3,1,1,3,3,1,3,8,3,2,2,18,16.713110619412944,6.000000333333333,Occasionnel,Bas,Très bas,Moyen,Moyen,Moyen,Bas,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,F,Oui,Non,0
242,33,2500,0,4,3,1,3,3,3,1,4,1,4,0,2,2,3,0,2,14,27.38556271418315,14.000001,Occasionnel,Très bas,Très bas,Bas,Bas,Haut,Haut,Célibataire,Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
243,19,1102,1,1,1,0,2,4,2,1,4,3,2,0,3,2,3,1,0,22,38.53184135734152,11.0000005,Occasionnel,Très bas,Très bas,Très bas,Très bas,Haut,Moyen,Célibataire,Infra & Cloud,Consultant_Consulting,M,Non,Oui,1
244,46,10453,1,24,24,13,2,4,3,3,1,3,3,3,2,1,2,15,7,25,0.578421270591404,1.5625000625,Occasionnel,Moyen,Bas,Moyen,Haut,Très bas,Très bas,Divorcé(e),Marketing,Cadre Commercial_Commercial,F,Non,Non,0
245,38,2288,1,2,2,2,3,3,3,1,4,3,3,0,3,9,2,2,1,12,10.314494619477903,4.000000333333333,Occasionnel,Très bas,Très bas,Très bas,Très bas,Bas,Très bas,Célibataire,Infra & Cloud,Consultant_Consulting,F,Non,Non,0
246,31,3929,8,7,4,2,3,4,3,1,4,3,3,1,0,12,1,0,2,23,38.07141729765016,23.000001,Occasionnel,Bas,Très bas,Moyen,Moyen,Haut,Haut,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,F,Oui,Non,0
247,34,2311,2,9,3,2,4,3,3,1,2,4,3,0,3,27,2,1,2,15,14.523503899094031,7.5000005,Occasionnel,Très bas,Très bas,Très bas,Très bas,Moyen,Bas,Célibataire,Transformation Digitale,Assistant de Direction_Consulting,F,Non,Non,0
248,41,3140,1,4,4,3,2,4,3,1,2,4,2,0,5,20,2,0,2,22,35.43010620842934,22.000001,Occasionnel,Bas,Très bas,Moyen,Haut,Haut,Haut,Célibataire,Marketing,Représentant Commercial_Commercial,F,Oui,Non,1
249,50,3690,2,5,3,2,3,3,2,1,3,4,2,1,2,1,3,0,2,15,30.801199689775668,15.000001,Occasionnel,Bas,Très bas,Haut,Haut,Haut,Haut,Marié(e),Transformation Digitale,Consultant_Consulting,M,Non,Non,0
250,53,4450,1,5,4,2,4,3,4,2,1,3,3,2,3,13,2,1,3,11,9.240973316005846,5.5000005,Occasionnel,Bas,Très bas,Très bas,Bas,Bas,Bas,Divorcé(e),Transformation Digitale,Tech Lead_Consulting,F,Non,Non,0
252,33,2756,1,8,8,7,4,3,3,1,2,4,3,1,5,14,3,1,6,13,5.7213715147337645,6.5000005,Occasionnel,Très bas,Très bas,Bas,Bas,Bas,Bas,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,F,Non,Non,0
253,40,19033,1,21,20,8,4,3,3,5,3,2,3,1,2,4,1,9,9,14,0.6569321890992104,1.4000001,Occasionnel,Moyen,Haut,Haut,Haut,Très bas,Très bas,Marié(e),Transformation Digitale,Senior Manager_Consulting,F,Non,Non,0
254,55,18722,8,36,24,15,3,3,4,5,2,4,3,0,3,14,4,2,15,11,1.4428346368950888,3.666667,Occasionnel,Moyen,Haut,Haut,Très bas,Très bas,Très bas,Célibataire,Transformation Digitale,Directeur Technique_Consulting,M,Non,Non,0
256,34,9547,1,10,10,9,4,3,2,2,3,3,2,0,2,2,1,1,9,17,7.081340361403875,8.5000005,Frequent,Moyen,Bas,Moyen,Haut,Bas,Moyen,Marié(e),Infra & Cloud,Tech Lead_Consulting,M,Non,Non,0
258,51,13734,3,21,7,7,4,3,3,4,2,3,3,0,6,3,3,1,0,18,10.71866601882696,9.0000005,Occasionnel,Moyen,Moyen,Moyen,Moyen,Bas,Moyen,Célibataire,Transformation Digitale,Manager_Consulting,F,Non,Oui,0
259,52,19999,0,34,33,18,3,3,2,5,3,1,3,1,5,1,4,11,9,14,0.33982557754655224,1.1666667499999999,Occasionnel,Moyen,Haut,Moyen,Haut,Très bas,Très bas,Marié(e),Infra & Cloud,Senior Manager_Consulting,M,Non,Non,0
260,27,2279,1,7,7,7,4,3,3,1,2,4,2,0,2,9,3,0,3,16,15.463862410388314,16.000001,Occasionnel,Très bas,Très bas,Très bas,Très bas,Moyen,Haut,Célibataire,Transformation Digitale,Assistant de Direction_Consulting,F,Non,Non,0
261,35,5916,3,8,1,0,2,3,2,2,3,1,3,0,1,23,2,0,1,13,56.45630582019093,13.000001,Occasionnel,Haut,Bas,Bas,Bas,Haut,Moyen,Marié(e),Infra & Cloud,Tech Lead_Consulting,M,Oui,Non,1
262,43,2089,4,7,5,4,4,3,4,1,4,4,4,3,3,7,3,2,2,14,5.946048804130184,4.6666669999999995,Aucun,Très bas,Très bas,Très bas,Très bas,Bas,Bas,Divorcé(e),Transformation Digitale,Assistant de Direction_Consulting,M,Non,Non,0
264,45,16792,9,22,20,8,1,4,2,4,4,4,3,1,1,2,2,11,8,23,0.8879385325488198,1.91666675,Aucun,Moyen,Haut,Bas,Très bas,Très bas,Très bas,Marié(e),Transformation Digitale,Senior Manager_Consulting,M,Non,Non,0
267,37,3564,1,8,8,7,2,3,4,1,1,1,2,1,3,21,3,1,7,12,5.452613342950004,6.0000005,Occasionnel,Bas,Très bas,Haut,Haut,Bas,Bas,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,M,Oui,Non,0
269,35,4425,5,10,6,2,2,3,3,2,2,4,3,0,5,2,3,1,2,11,6.596269651569461,5.5000005,Frequent,Bas,Très bas,Moyen,Moyen,Bas,Bas,Célibataire,Transformation Digitale,Consultant_Consulting,F,Non,Non,0
270,42,5265,2,11,5,3,3,3,3,2,3,2,3,1,5,21,2,0,2,16,22.850738334987735,16.000001,Aucun,Haut,Très bas,Bas,Bas,Haut,Haut,Divorcé(e),Transformation Digitale,Tech Lead_Consulting,F,Non,Non,0
271,38,6553,9,14,1,0,4,3,3,2,3,2,3,0,3,2,4,0,0,14,61.514820198726724,14.000001,Occasionnel,Haut,Bas,Haut,Haut,Haut,Haut,Marié(e),Infra & Cloud,Tech Lead_Consulting,M,Non,Oui,0
273,38,6261,3,9,7,7,4,3,3,2,4,1,1,1,3,29,3,1,7,18,9.835037311013076,9.0000005,Occasionnel,Haut,Bas,Bas,Bas,Bas,Moyen,Marié(e),Entrepreunariat,Tech Lead_Consulting,M,Non,Non,0
274,27,4298,5,6,2,2,3,3,2,2,1,3,3,1,1,1,1,2,0,19,17.661847219951895,6.333333666666667,Frequent,Bas,Très bas,Très bas,Très bas,Moyen,Bas,Marié(e),Entrepreunariat,Tech Lead_Consulting,M,Non,Oui,0
275,49,6804,1,7,7,7,4,3,3,2,4,1,3,2,0,18,4,1,7,15,8.273825159481026,7.5000005,Aucun,Haut,Bas,Haut,Haut,Bas,Bas,Divorcé(e),Infra & Cloud,Tech Lead_Consulting,M,Oui,Non,0
277,34,3815,1,5,5,3,4,3,3,1,3,4,4,1,4,10,4,2,0,17,7.7887941555898355,5.666667,Frequent,Bas,Très bas,Haut,Moyen,Bas,Bas,Divorcé(e),Transformation Digitale,Assistant de Direction_Consulting,M,Oui,Oui,0
281,40,2741,8,15,7,2,3,3,3,2,4,3,4,1,2,19,2,3,7,15,3.7108328380711484,3.75000025,Occasionnel,Très bas,Très bas,Bas,Bas,Bas,Très bas,Marié(e),Transformation Digitale,Consultant_Consulting,M,Oui,Non,0
282,38,6673,7,17,1,0,2,3,3,2,1,2,3,0,2,29,1,0,0,19,83.65676366644487,19.000001,Occasionnel,Haut,Bas,Bas,Haut,Haut,Haut,Marié(e),Transformation Digitale,Manager_Consulting,M,Oui,Oui,1
283,29,7639,1,10,10,4,2,4,3,3,4,4,2,3,3,27,3,1,9,22,8.941153288576606,11.0000005,Occasionnel,Haut,Bas,Haut,Haut,Bas,Moyen,Marié(e),Marketing,Cadre Commercial_Commercial,F,Non,Non,1
284,22,2328,1,4,4,2,4,3,4,1,2,1,2,1,2,5,3,2,2,16,8.270074404756249,5.333333666666667,Occasionnel,Très bas,Très bas,Très bas,Très bas,Bas,Bas,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,M,Oui,Non,0
